Title,First Author,Journal,Publication Year,DOI,Duplicates,Number
"In simulated data and health records, latent class analysis was the optimum multimorbidity clustering algorithm","Nichols, Linda (57210692826); Taverner, Tom (57208547746); Crowe, Francesca (56607928400); Richardson, Sylvia (7202589117); Yau, Christopher (35869694900); Kiddle, Steven (35749036800); Kirk, Paul (56912979500); Barrett, Jessica (35486621500); Nirantharakumar, Krishnarajah (6505595300); Griffin, Simon (57190369444); Edwards, Duncan (56042649400); Marshall, Tom (7201537704)",Journal of Clinical Epidemiology,2022,10.1016/j.jclinepi.2022.10.011,TRUE,2
"In simulated data and health records, latent class analysis was the optimum multimorbidity clustering algorithm","Nichols, L; Taverner, T; Crowe, F; Richardson, S; Yau, C; Kiddle, S; Kirk, P; Barrett, J; Nirantharakumar, K; Griffin, S; Edwards, D; Marshall, T",JOURNAL OF CLINICAL EPIDEMIOLOGY,2022,10.1016/j.jclinepi.2022.10.011,TRUE,3
In-Mapper combiner based MapReduce algorithm for processing of big climate data,"Manogaran, Gunasekaran (57189873309); Lopez, Daphne (19934008400); Chilamkurti, Naveen (6602599658)",Future Generation Computer Systems,2018,10.1016/j.future.2018.02.048,TRUE,1
In-Mapper combiner based MapReduce algorithm for processing of big climate data,"Manogaran, G; Lopez, D; Chilamkurti, N",FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,2018,10.1016/j.future.2018.02.048,TRUE,2
In-Mapper combiner based MapReduce algorithm for processing of big climate data,"Manogaran, Gunasekaran (1); Lopez, Daphne (2); Chilamkurti, Naveen (3)",Future Generation Computer Systems,2018,,TRUE,3
"Incidence, prevalence, and trends in endometriosis diagnosis: a United States population-based study from 2006 to 2015",Christ JP,Am J Obstet Gynecol,2021,10.1016/j.ajog.2021.06.067,FALSE,1
Increasing African genomic data generation and sharing to resolve rare and undiagnosed diseases in Africa: a call-to-action by the H3Africa rare diseases working group,Lumaka A,Orphanet J Rare Dis,2022,10.1186/s13023-022-02391-w,TRUE,1
Increasing African genomic data generation and sharing to resolve rare and undiagnosed diseases in Africa: a call-to-action by the H3Africa rare diseases working group,"Lumaka, A; Carstens, N; Devriendt, K; Krause, A; Kulohoma, B; Kumuthini, J; Mubungu, G; Mukisa, J; Nel, M; Olanrewaju, TO; Lombard, Z; Landouré, G",ORPHANET JOURNAL OF RARE DISEASES,2022,10.1186/s13023-022-02391-w,TRUE,2
Individual and contextual level enablers and barriers determining electronic community health information system implementation in northwest Ethiopia,Hailemariam T,BMC Health Serv Res,2023,10.1186/s12913-023-09629-8,TRUE,1
Individual and contextual level enablers and barriers determining electronic community health information system implementation in northwest Ethiopia,"Hailemariam, Tesfahun (57207880974); Atnafu, Asmamaw (43761960300); Gezie, Lemma Derseh (56734487000); Kaasbøll, Jens Johan (6506883950); Klein, Jörn (23397277600); Tilahun, Binyam (57212075730)",BMC Health Services Research,2023,10.1186/s12913-023-09629-8,TRUE,2
Individual and contextual level enablers and barriers determining electronic community health information system implementation in northwest Ethiopia,"Hailemariam, T; Atnafu, A; Gezie, LD; Kaasboll, JJ; Klein, J; Tilahun, B",BMC HEALTH SERVICES RESEARCH,2023,10.1186/s12913-023-09629-8,TRUE,3
Inequalities on partial correlations in Gaussian graphical models containing star shapes,"Jones, E; Didelez, V",COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,2016,10.1080/03610926.2014.953696,FALSE,1
Inferring actual treatment pathways from patient records,Wilkins-Caruana A,J Biomed Inform,2023,10.1016/j.jbi.2023.104554,TRUE,1
Inferring actual treatment pathways from patient records,"Wilkins-Caruana, Adrian (57210813525); Bandara, Madhushi (57188683638); Musial, Katarzyna (14626743000); Catchpoole, Daniel (6701637669); Kennedy, Paul J. (55510406500)",Journal of Biomedical Informatics,2023,10.1016/j.jbi.2023.104554,TRUE,2
Inferring actual treatment pathways from patient records,"Wilkins-Caruana, A; Bandara, M; Musial, K; Catchpoole, D; Kennedy, PJ",JOURNAL OF BIOMEDICAL INFORMATICS,2023,10.1016/j.jbi.2023.104554,TRUE,3
Inferring actual treatment pathways from patient records,"Wilkins-Caruana, Adrian (1); Bandara, Madhushi (1); Musial, Katarzyna (2); Catchpoole, Daniel (1, 3); Kennedy, Paul J. (1, 4)",Journal of Biomedical Informatics,2023,,TRUE,4
Inferring actual treatment pathways from patient records,"Wilkins-Caruana, Adrian (1); Bandara, Madhushi (1); Musial, Katarzyna (2); Catchpoole, Daniel (1, 3); Kennedy, Paul J. (1, 4)",Journal of Biomedical Informatics,2023,,TRUE,5
Information flow and health policy literacy: The role of: The media,"Wolbring, Gregor (6602076751); Leopatra, Verlyn (55357937200); Yumakulov, Sophya (55357324500)",Information (Switzerland),2012,10.3390/info3030391,TRUE,1
Information flow and health policy literacy: The role of: The media,"Wolbring, Gregor (1); Leopatra, Verlyn (2); Yumakulov, Sophya (2)",Information (Switzerland),2012,,TRUE,2
Informative missingness in electronic health record systems: the curse of knowing,Groenwold RHH,Diagn Progn Res,2020,10.1186/s41512-020-00077-0,FALSE,1
Integrated Demand Response Optimization for Consumer With Herd Mentality: A Genetic Simulated Annealing Approach,"Huo, Xianxu (1); Yu, Jiancheng (2); Pang, Chao (1); Ding, Yi (1); Zhang, Jian (2); Zhao, Chenyang (2); Yu, Bo (2)",IEEE Access,2024,,TRUE,1
Integrated Demand Response Optimization for Consumer With Herd Mentality: A Genetic Simulated Annealing Approach,"Huo, Xianxu (1); Yu, Jiancheng (2); Pang, Chao (1); Ding, Yi (1); Zhang, Jian (2); Zhao, Chenyang (2); Yu, Bo (2)",IEEE Access,2024,,TRUE,2
Integrating ecological security assessment and problem area identification: Simulated annealing and multi-model fusion,"Zhang, Lindan (1, 2); Wang, Guangjie (1, 2); Peng, Wenfu (1, 2); Zhang, Ji (1, 2); Qin, Songsong (3)",Ecological Indicators,2024,,TRUE,1
Integrating ecological security assessment and problem area identification: Simulated annealing and multi-model fusion,"Zhang, Lindan (1, 2); Wang, Guangjie (1, 2); Peng, Wenfu (1, 2); Zhang, Ji (1, 2); Qin, Songsong (3)",Ecological Indicators,2024,,TRUE,2
Integrating multidimensional data for clustering analysis with applications to cancer patient data,Park S,J Am Stat Assoc,2021,10.1080/01621459.2020.1730853,TRUE,1
Integrating Multidimensional Data for Clustering Analysis With Applications to Cancer Patient Data,"Park, Seyoung (56579353500); Xu, Hao (57215905681); Zhao, Hongyu (7404779143)",Journal of the American Statistical Association,2021,10.1080/01621459.2020.1730853,TRUE,2
Integrating Multidimensional Data for Clustering Analysis With Applications to Cancer Patient Data,"Park, S; Xu, H; Zhao, HY",JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,2021,10.1080/01621459.2020.1730853,TRUE,3
Integration of elicited expert information via a power prior in Bayesian variable selection: Application to colon cancer data,Boulet S,Stat Methods Med Res,2020,10.1177/0962280219841082,TRUE,1
Integration of elicited expert information via a power prior in Bayesian variable selection: Application to colon cancer data,"Boulet, Sandrine (57190183227); Ursino, Moreno (57193706968); Thall, Peter (35231249300); Landi, Bruno (7005733426); Lepère, Céline (9939510000); Pernot, Simon (36053556900); Burgun, Anita (7004335489); Taieb, Julien (7007135939); Zaanan, Aziz (23502615000); Zohar, Sarah (12773400400); Jannot, Anne-Sophie (6507981039)",Statistical Methods in Medical Research,2020,10.1177/0962280219841082,TRUE,2
Integration of elicited expert information via a power prior in Bayesian variable selection: Application to colon cancer data,"Boulet, S; Ursino, M; Thall, P; Landi, B; Lepère, C; Pernot, S; Burgun, A; Taieb, J; Zaanan, A; Zohar, S; Jannot, AS",STATISTICAL METHODS IN MEDICAL RESEARCH,2020,10.1177/0962280219841082,TRUE,3
Intention to Use an Electronic Community Health Information System Among Health Extension Workers in Rural Northwest Ethiopia: Cross-Sectional Study Using the Unified Theory of Acceptance and Use of Technology 2 Model,Hailemariam T,JMIR Hum Factors,2024,10.2196/47081,TRUE,1
Intention to Use an Electronic Community Health Information System Among Health Extension Workers in Rural Northwest Ethiopia: Cross-Sectional Study Using the Unified Theory of Acceptance and Use of Technology 2 Model,"Hailemariam, Tesfahun (57207880974); Atnafu, Asmamaw (43761960300); Gezie, Lemma (56734487000); Kaasbøll, Jens (6506883950); Klein, Jorn (23397277600); Tilahun, Binyam (57212075730)",JMIR Human Factors,2024,10.2196/47081,TRUE,2
Intention to Use an Electronic Community Health Information System Among Health Extension Workers in Rural Northwest Ethiopia: Cross-Sectional Study Using the Unified Theory of Acceptance and Use of Technology 2 Model,"Hailemariam, T; Atnafu, A; Gezie, L; Kaasboll, J; Klein, J; Tilahun, B",JMIR HUMAN FACTORS,2024,10.2196/47081,TRUE,3
Interdisciplinary research unlocking innovative solutions in healthcare,"Lepore, Dominique (57208795026); Dolui, Koustabh (55905939700); Tomashchuk, Oleksandr (57204612747); Shim, Heereen (57224369378); Puri, Chetanya (57188754343); Li, Yuan (57218412640); Chen, Nuoya (57219980263); Spigarelli, Francesca (55574504500)",Technovation,2023,10.1016/j.technovation.2022.102511,TRUE,1
Interdisciplinary research unlocking innovative solutions in healthcare,"Lepore, D; Dolui, K; Tomashchuk, O; Shim, H; Puri, C; Li, Y; Chen, NY; Spigarelli, F",TECHNOVATION,2023,10.1016/j.technovation.2022.102511,TRUE,2
Interdisciplinary research unlocking innovative solutions in healthcare,"Lepore, Dominique (1); Dolui, Koustabh (2); Tomashchuk, Oleksandr (2); Shim, Heereen (2); Puri, Chetanya (2); Li, Yuan (1); Chen, Nuoya (1); Spigarelli, Francesca (1)",Technovation,2023,,TRUE,3
Interdisciplinary research unlocking innovative solutions in healthcare,"Lepore, Dominique (1); Dolui, Koustabh (2); Tomashchuk, Oleksandr (2); Shim, Heereen (2); Puri, Chetanya (2); Li, Yuan (1); Chen, Nuoya (1); Spigarelli, Francesca (1)",Technovation,2023,,TRUE,4
Interdisciplinary Teams in Health Informatics: Using FHIR Standards to Share Computable Knowledge,Andrikopoulou E,Stud Health Technol Inform,2023,10.3233/SHTI230201,FALSE,1
Internal Motion Estimation by Internal-external Motion Modeling for Lung Cancer Radiotherapy,Chen H,Sci Rep,2018,10.1038/s41598-018-22023-3,TRUE,1
Internal Motion Estimation by Internal-external Motion Modeling for Lung Cancer Radiotherapy,"Chen, Haibin (56571624500); Zhong, Zichun (36835573000); Yang, Yiwei (57212007735); Chen, Jiawei (57194940590); Zhou, Linghong (14046402700); Zhen, Xin (21234647200); Gu, Xuejun (55216930800)",Scientific Reports,2018,10.1038/s41598-018-22023-3,TRUE,2
Internal Motion Estimation by Internal-external Motion Modeling for Lung Cancer Radiotherapy,"Chen, HB; Zhong, ZC; Yang, YW; Chen, JW; Zhou, LH; Zhen, X; Gu, XJ",SCIENTIFIC REPORTS,2018,10.1038/s41598-018-22023-3,TRUE,3
International electronic health record-derived COVID-19 clinical course profiles: the 4CE consortium,"Brat, Gabriel A. (21833343000); Weber, Griffin M. (7402212831); Gehlenborg, Nils (57208464039); Avillach, Paul (23972137300); Palmer, Nathan P. (12141507000); Chiovato, Luca (7004284732); Cimino, James (7006337145); Waitman, Lemuel R. (6603246496); Omenn, Gilbert S. (35234686300); Malovini, Alberto (23005132600); Moore, Jason H. (7405241093); Beaulieu-Jones, Brett K. (57191613442); Tibollo, Valentina (39763027500); Murphy, Shawn N. (7402778470); Yi, Sehi L’ (57218564802); Keller, Mark S. (57218566652); Bellazzi, Riccardo (58709404600); Hanauer, David A. (8285567600); Serret-Larmande, Arnaud (57210442832); Gutierrez-Sacristan, Alba (56728807700); Holmes, John J. (58391972800); Bell, Douglas S. (7403648003); Mandl, Kenneth D. (7003721828); Follett, Robert W. (57211975667); Klann, Jeffrey G. (25929304800); Murad, Douglas A. (57218570349); Scudeller, Luigia (57192320359); Bucalo, Mauro (54791883300); Kirchoff, Katie (57218566896); Craig, Jean (56016636200); Obeid, Jihad (6602152361); Jouhet, Vianney (35320000100); Griffier, Romain (57208534119); Cossin, Sebastien (55561443900); Moal, Bertrand (54400166800); Patel, Lav P. (57218567119); Bellasi, Antonio (55955180300); Prokosch, Hans U. (6701859198); Kraska, Detlef (6507021121); Sliz, Piotr (6507858144); Tan, Amelia L. M. (57739529900); Ngiam, Kee Yuan (55388553800); Zambelli, Alberto (7004364412); Mowery, Danielle L. (36982065300); Schiver, Emily (57218567371); Devkota, Batsal (24376221600); Bradford, Robert L. (55623417700); Daniar, Mohamad (57218568715); Daniel, Christel (24334555100); Benoit, Vincent (57194345930); Bey, Romain (57221489005); Paris, Nicolas (57204777182); Serre, Patricia (57204776536); Orlova, Nina (57204771205); Dubiel, Julien (57221492433); Hilka, Martin (57218568565); Jannot, Anne Sophie (6507981039); Breant, Stephane (57204773507); Leblanc, Judith (55332981700); Griffon, Nicolas (36861631300); Burgun, Anita (7004335489); Bernaux, Melodie (54392403700); Sandrin, Arnaud (57215315640); Salamanca, Elisa (57202802600); Cormont, Sylvie (8586210700); Ganslandt, Thomas (6602762221); Gradinger, Tobias (57210806983); Champ, Julien (24528232800); Boeker, Martin (24331040500); Martel, Patricia (57221490479); Esteve, Loic (57221490387); Gramfort, Alexandre (23388890700); Grisel, Olivier (54379893900); Leprovost, Damien (55129215400); Moreau, Thomas (56215502000); Varoquaux, Gael (12808763400); Vie, Jill-Jênn (55354364400); Wassermann, Demian (8265430900); Mensch, Arthur (57221489148); Caucheteux, Charlotte (57218564500); Haverkamp, Christian (36465114800); Lemaitre, Guillaume (57201562636); Bosari, Silvano (7003540682); Krantz, Ian D. (7004409233); South, Andrew (57218105708); Cai, Tianxi (7102610149); Kohane, Isaac S. (35264289500)",npj Digital Medicine,2020,10.1038/s41746-020-00308-0,TRUE,1
International electronic health record-derived COVID-19 clinical course profiles: the 4CE consortium,"Brat, Gabriel A. (1); Weber, Griffin M. (1); Gehlenborg, Nils (1); Avillach, Paul (1); Palmer, Nathan P. (1); Chiovato, Luca (2, 3); Cimino, James (4); Waitman, Lemuel R. (5); Omenn, Gilbert S. (6); Malovini, Alberto (2); Moore, Jason H. (7, 8); Beaulieu-Jones, Brett K. (1); Tibollo, Valentina (2); Murphy, Shawn N. (9); Yi, Sehi L‚Äô (1); Keller, Mark S. (1); Bellazzi, Riccardo (2, 10); Hanauer, David A. (11); Serret-Larmande, Arnaud (1); Gutierrez-Sacristan, Alba (1); Holmes, John J. (7, 11); Bell, Douglas S. (12); Mandl, Kenneth D. (13); Follett, Robert W. (12); Klann, Jeffrey G. (14); Murad, Douglas A. (12); Scudeller, Luigia (15); Bucalo, Mauro (16); Kirchoff, Katie (17); Craig, Jean (17); Obeid, Jihad (17); Jouhet, Vianney (18); Griffier, Romain (18); Cossin, Sebastien (18); Moal, Bertrand (18); Patel, Lav P. (5); Bellasi, Antonio (19); Prokosch, Hans U. (20); Kraska, Detlef (21); Sliz, Piotr (13); Tan, Amelia L. M. (1); Ngiam, Kee Yuan (22); Zambelli, Alberto (23); Mowery, Danielle L. (7, 11); Schiver, Emily (24); Devkota, Batsal (25); Bradford, Robert L. (26); Daniar, Mohamad (13); Daniel, Christel (27); Benoit, Vincent (27); Bey, Romain (27); Paris, Nicolas (27); Serre, Patricia (27); Orlova, Nina (27); Dubiel, Julien (27); Hilka, Martin (27); Jannot, Anne Sophie (28); Breant, Stephane (27); Leblanc, Judith (29); Griffon, Nicolas (27); Burgun, Anita (28); Bernaux, Melodie (30); Sandrin, Arnaud (27); Salamanca, Elisa (27); Cormont, Sylvie (27); Ganslandt, Thomas (31); Gradinger, Tobias (31); Champ, Julien (32); Boeker, Martin (33); Martel, Patricia (34); Esteve, Loic (35); Gramfort, Alexandre (36); Grisel, Olivier (36); Leprovost, Damien (37); Moreau, Thomas (36); Varoquaux, Gael (36); Vie, Jill-J√™nn (38); Wassermann, Demian (36); Mensch, Arthur (39); Caucheteux, Charlotte (36); Haverkamp, Christian (40); Lemaitre, Guillaume (36); Bosari, Silvano (41); Krantz, Ian D. (25); South, Andrew (42); Cai, Tianxi (1); Kohane, Isaac S. (1)",npj Digital Medicine,2020,,TRUE,2
International electronic health record-derived COVID-19 clinical course profiles: the 4CE consortium,"Brat, Gabriel A. (1); Weber, Griffin M. (1); Gehlenborg, Nils (1); Avillach, Paul (1); Palmer, Nathan P. (1); Chiovato, Luca (2, 3); Cimino, James (4); Waitman, Lemuel R. (5); Omenn, Gilbert S. (6); Malovini, Alberto (2); Moore, Jason H. (7, 8); Beaulieu-Jones, Brett K. (1); Tibollo, Valentina (2); Murphy, Shawn N. (9); Yi, Sehi L‚Äô (1); Keller, Mark S. (1); Bellazzi, Riccardo (2, 10); Hanauer, David A. (11); Serret-Larmande, Arnaud (1); Gutierrez-Sacristan, Alba (1); Holmes, John J. (7, 11); Bell, Douglas S. (12); Mandl, Kenneth D. (13); Follett, Robert W. (12); Klann, Jeffrey G. (14); Murad, Douglas A. (12); Scudeller, Luigia (15); Bucalo, Mauro (16); Kirchoff, Katie (17); Craig, Jean (17); Obeid, Jihad (17); Jouhet, Vianney (18); Griffier, Romain (18); Cossin, Sebastien (18); Moal, Bertrand (18); Patel, Lav P. (5); Bellasi, Antonio (19); Prokosch, Hans U. (20); Kraska, Detlef (21); Sliz, Piotr (13); Tan, Amelia L. M. (1); Ngiam, Kee Yuan (22); Zambelli, Alberto (23); Mowery, Danielle L. (7, 11); Schiver, Emily (24); Devkota, Batsal (25); Bradford, Robert L. (26); Daniar, Mohamad (13); Daniel, Christel (27); Benoit, Vincent (27); Bey, Romain (27); Paris, Nicolas (27); Serre, Patricia (27); Orlova, Nina (27); Dubiel, Julien (27); Hilka, Martin (27); Jannot, Anne Sophie (28); Breant, Stephane (27); Leblanc, Judith (29); Griffon, Nicolas (27); Burgun, Anita (28); Bernaux, Melodie (30); Sandrin, Arnaud (27); Salamanca, Elisa (27); Cormont, Sylvie (27); Ganslandt, Thomas (31); Gradinger, Tobias (31); Champ, Julien (32); Boeker, Martin (33); Martel, Patricia (34); Esteve, Loic (35); Gramfort, Alexandre (36); Grisel, Olivier (36); Leprovost, Damien (37); Moreau, Thomas (36); Varoquaux, Gael (36); Vie, Jill-J√™nn (38); Wassermann, Demian (36); Mensch, Arthur (39); Caucheteux, Charlotte (36); Haverkamp, Christian (40); Lemaitre, Guillaume (36); Bosari, Silvano (41); Krantz, Ian D. (25); South, Andrew (42); Cai, Tianxi (1); Kohane, Isaac S. (1)",npj Digital Medicine,2020,,TRUE,3
